,contrast,dissimilarity,homogeneity,energy,correlation,ASM
img_281.jpg,398.0036221961398,9.762646713615023,0.3551218842968112,0.20954874389759412,0.968197645274751,0.04391067606905949
img_282.jpg,346.918339201878,8.886538210745957,0.3638082897083058,0.20929160529598836,0.9703961100331197,0.04380297604737178
img_283.jpg,361.04787754303595,9.034262519561816,0.35331877605352163,0.20922386889878208,0.9697406246839692,0.043774627316974755
img_284.jpg,354.050932446531,8.174452269170578,0.3902844816064932,0.20944726709363928,0.9701970261979959,0.04386815769299428
img_285.jpg,281.5504336202399,7.131589071465832,0.41270445563459296,0.21044685032461596,0.9755335569655806,0.044287876811551316
img_286.jpg,186.07185054773083,5.924863067292645,0.4279470780802732,0.2101825021496405,0.9841611611284301,0.044176684209883625
img_287.jpg,159.26102634324465,5.6069770474700045,0.4393700645524149,0.21038880620647685,0.9865569687015864,0.04426344977698647
img_288.jpg,201.5782309598331,5.787092462180491,0.45033795431266577,0.21008776114341574,0.984412321160327,0.044136867382252906
img_289.jpg,215.15446987480436,5.373007955138236,0.472895145543538,0.21040902826438196,0.9828098212972591,0.04427195917516149
img_290.jpg,239.1143616327595,5.037770605112154,0.4895825173082574,0.21012550864533072,0.9792383126869038,0.044152729383458954
img_291.jpg,261.58779342723005,5.081279342723005,0.48221769543833476,0.20985133736170672,0.9748108024321361,0.04403758379249685
img_292.jpg,272.17301773604584,4.546830985915492,0.475922244474731,0.20941441624759088,0.9762124719519933,0.04385439773231926
img_293.jpg,269.1807446531038,4.2709246218049035,0.47619428988731766,0.20955415847467485,0.9767789799775036,0.04391294533402914
img_294.jpg,243.5030679447053,4.26545057381325,0.4897901305672987,0.2096104167433964,0.977985049173337,0.04393652680734031
img_295.jpg,239.6189488784559,4.521322378716745,0.4813718607069798,0.209505237460772,0.9784327846236875,0.04389244452349446
img_296.jpg,205.60056077203964,4.45372326551904,0.485994570599468,0.2095809431604827,0.9832695299058265,0.04392417173603748
img_297.jpg,162.60634128847158,3.9104883933229004,0.5333863194271328,0.21120916905610007,0.9864633263014498,0.04460931309336826
img_298.jpg,136.5018551121544,4.358616979655713,0.486076147308014,0.21115339091498786,0.9889284021330613,0.04458575449489768
img_299.jpg,148.7767279603547,4.723806729264476,0.4553340847330288,0.21043144869637703,0.9879471300270789,0.04428139460045596
img_300.jpg,138.3787102243088,4.152275691184142,0.4831069430041546,0.21009907326555152,0.9881849877168232,0.04414162058704359
img_301.jpg,116.963197704747,3.7524321857068337,0.5213254752128357,0.2103889973872044,0.991041231315996,0.0442635302215931
img_302.jpg,105.33941053729785,3.670357329160146,0.5299597728087536,0.21080584245150527,0.9922658190476832,0.04443910321168886
img_303.jpg,113.44151017214398,3.883998435054773,0.5088073487563461,0.2105387139393288,0.9917984643091196,0.04432655006722652
img_304.jpg,160.92010302556076,4.75248435054773,0.4683466819205066,0.21020412734288585,0.9883524738078756,0.044185775151984165
img_305.jpg,174.23009259259257,5.21797730829421,0.45738515848252237,0.21151936758095138,0.9864522981335339,0.04474044286184563
img_306.jpg,182.64967070944184,5.580610980699008,0.45212117990051137,0.21321609286414533,0.9836305807967006,0.04546110225625185
img_307.jpg,204.83250195618152,6.118150104329682,0.4333515448260929,0.21327555264383558,0.9806509967528597,0.045486461355533477
img_308.jpg,254.75477634324466,6.995334507042252,0.4084984290581123,0.2104095616392464,0.9770360927784353,0.04427218362921983
img_309.jpg,257.6370924621805,7.1746511476265,0.397546335234291,0.21013667416615248,0.9768238106774244,0.04415742182961173
img_310.jpg,230.45737480438186,6.779518779342723,0.3973480235363079,0.21174522223145625,0.9790764154234146,0.044836039137848796
img_311.jpg,223.53560250391237,6.588517214397497,0.39831771859093446,0.2102075178399474,0.9791672948271323,0.0441872005564318
img_312.jpg,211.06721113719354,6.65585876369327,0.3855180928567085,0.21095533990634346,0.9807707111939872,0.04450215543500091
img_313.jpg,208.62187336984874,6.630317553468962,0.3875680763075271,0.2118728514560782,0.9812854310349786,0.04489010518412938
img_314.jpg,226.02252217005736,6.788869327073552,0.3906594590906358,0.2142322850199449,0.9802459933601535,0.04589547194486691
img_315.jpg,173.5070878977569,6.180157798643714,0.4081151351403958,0.2160365259721609,0.9839614765222143,0.04667178055412014
img_316.jpg,188.96521583202923,6.4737187010954615,0.36910319565827576,0.21076202237878194,0.9838415524567222,0.04442063007719418
img_317.jpg,223.33458528951488,6.803592853416798,0.3604204557354816,0.20900975822678666,0.9808237843244648,0.043685079034019816
img_318.jpg,195.93598395931141,5.886329551382368,0.38462897473141433,0.2095399065292406,0.9813812718212132,0.043906972428282884
img_319.jpg,170.2404147104851,5.48302034428795,0.3966315812070032,0.20985174126731282,0.9835030048175397,0.04403775331292321
img_320.jpg,145.76651017214397,5.208763693270735,0.40636036161059297,0.210146598783462,0.9857225423561659,0.044161592980257354
img_321.jpg,149.5790232133542,4.956109806990089,0.4373480379486501,0.21006359693774967,0.9851038942209993,0.044126714758425355
img_322.jpg,189.64515193009913,5.708812597809077,0.4215920218119874,0.20972906542106978,0.9814058360048619,0.04398628088239537
img_323.jpg,203.64348591549296,6.140258215962442,0.410215299451301,0.20982660408263032,0.9801978295152347,0.0440272037808489
img_324.jpg,179.0038895409494,5.826796426708398,0.41080890596525277,0.2098997115591089,0.9826881915722709,0.044057888912597105
img_325.jpg,187.90389606155452,5.782149843505477,0.4071500023081501,0.2102580715736932,0.9831688625044374,0.04420845666188829
img_326.jpg,190.79184924360976,5.771785341679708,0.41284282921904775,0.21135127429071585,0.9836403507948589,0.0446693611443094
img_327.jpg,165.20330268648934,5.379515519040166,0.4202981268771516,0.2130939260137247,0.9854920583303202,0.04540902130394278
img_328.jpg,202.18299752217,5.893782603025561,0.4103410788619163,0.2145438487924872,0.9822617113846076,0.046029063054693606
img_329.jpg,220.78621544079292,6.061756651017213,0.4092363250633061,0.21036380378748257,0.9813986529669247,0.044252929943938465
img_330.jpg,213.40352764736568,5.912147887323944,0.43035905639804917,0.21139880580863563,0.9821170941003582,0.044689455097317234
img_331.jpg,230.67411971830984,6.105412102243088,0.433581094043578,0.21075979666398298,0.9815928456906355,0.04441969188984345
img_332.jpg,244.04368479394887,6.085279733959311,0.46565045740348654,0.21382327982334723,0.980865340609772,0.045720394994413445
img_333.jpg,251.845843114241,6.403113588941054,0.4463125374362659,0.21178330842419865,0.9788996392570616,0.044852169727099246
img_334.jpg,268.32110719874805,6.443140323422014,0.44341216771706365,0.21101405094256034,0.9777162589996699,0.044526929695189454
img_335.jpg,236.4542090505999,6.420269300991132,0.42202553626728895,0.21169479381714437,0.9796478199108114,0.044814685729283266
img_336.jpg,261.35533059467923,6.719291210224308,0.417385259451524,0.21088543235000867,0.9782958685816826,0.04447266557745009
img_337.jpg,281.8618577203964,6.672121152842984,0.44378534959619126,0.21177104550416317,0.9773522592892037,0.04484697571392635
img_338.jpg,308.44677230046943,7.199687010954617,0.4327630174878104,0.21142759818564577,0.9760814230909417,0.04470162927455089
img_339.jpg,308.78843896713613,7.146694053208137,0.4331193334755448,0.21146870480449004,0.9759697838957633,0.04471901311168854
img_340.jpg,327.02545970266044,7.196860328638499,0.43234932304639634,0.21187829719406537,0.9740284105849738,0.04489241282185669
img_341.jpg,334.9456214136672,7.499240349504435,0.41997118560304547,0.21230422929057627,0.9728775244043205,0.04507308577466558
img_342.jpg,353.6184011476265,7.937369587897757,0.4141808779966614,0.212377653111885,0.972232630980189,0.04510426754131215
img_343.jpg,374.5658646322379,8.770950704225351,0.388237926191753,0.21188031706030025,0.9684820680118686,0.044893268757573365
img_344.jpg,349.7135693792384,8.652373500260824,0.3900560105812856,0.21159770208562242,0.9703454678161068,0.044773587527915826
img_345.jpg,332.2699074074074,8.280164319248827,0.39286618479232605,0.21069067215885792,0.9705914084404895,0.04439055933475135
img_346.jpg,304.7960061293688,7.507619327073551,0.3977595609222407,0.20975996582691397,0.9714319461178467,0.04399924326370812
img_347.jpg,388.3699595722483,9.023571987480437,0.3682573160938026,0.21011294514424558,0.9651305587162508,0.04414744971718875
img_348.jpg,381.074096896192,8.94196335419927,0.3674446555576624,0.20955430182264065,0.9665601436300029,0.043913005412374376
img_349.jpg,328.5426936619718,8.037157668231613,0.38203814420052024,0.20948615604708043,0.9693748532253853,0.043884449575381734
img_350.jpg,360.1983405059989,8.760481872717788,0.3809238618067795,0.21026050815339686,0.9697946534449351,0.04420948128892467
img_351.jpg,403.1737676056338,9.221478873239436,0.3748214179384922,0.20932890493983386,0.9658085580071657,0.043818590443310004
img_352.jpg,312.3148800208659,8.069418362023995,0.3796162602998189,0.20891199128899982,0.9733191293706507,0.043644220104335135
img_353.jpg,287.8767083985394,6.793498956703182,0.4079208725027752,0.20934287309424654,0.9751281076086463,0.04382443851535381
img_354.jpg,305.8232329160146,6.928286384976525,0.3993140328749487,0.20924904851911083,0.9741213488786646,0.0437851643061532
img_355.jpg,289.83642410015653,7.034989567031821,0.38770277239043105,0.20941830482423723,0.9755465594144759,0.04385602639545714
img_356.jpg,305.84154603547205,6.732391105894626,0.39866099985789366,0.20955124949413254,0.9736858959970007,0.04391172616455218
img_357.jpg,321.89607459572244,6.520057381324987,0.4126355922824688,0.2094905376535521,0.972399236239768,0.04388628536637434
img_358.jpg,363.1756911841419,6.6318009911319775,0.4123428422843241,0.2093268641102995,0.969095789444934,0.043817736038251794
img_359.jpg,348.20562076160667,6.687160928534168,0.41374591509082614,0.20945001364690902,0.9698839543307751,0.04386930821669038
img_360.jpg,327.29677556077206,6.6189717005738125,0.42249385034227926,0.20946278330934753,0.973574539678868,0.04387465759169868
